,연도,일시,측정소,PM2.5
57655,4,06-14 07:00,예산군,0.0643771
57656,4,06-14 08:00,예산군,0.062939055
57657,4,06-14 09:00,예산군,0.058063015
57658,4,06-14 10:00,예산군,0.051307276
57659,4,06-14 11:00,예산군,0.047007054
57660,4,06-14 12:00,예산군,0.042702716
57661,4,06-14 13:00,예산군,0.043770425
57662,4,06-14 14:00,예산군,0.041936956
57663,4,06-14 15:00,예산군,0.047168512
57664,4,06-14 16:00,예산군,0.048838858
57665,4,06-14 17:00,예산군,0.054652628
57666,4,06-14 18:00,예산군,0.06130181
57667,4,06-14 19:00,예산군,0.059727892
57668,4,06-14 20:00,예산군,0.059571147
57669,4,06-14 21:00,예산군,0.05992356
57670,4,06-14 22:00,예산군,0.056673825
57671,4,06-14 23:00,예산군,0.057532635
57672,4,06-17 00:00,예산군,0.056295436
57673,4,06-17 01:00,예산군,0.058495197
57674,4,06-17 02:00,예산군,0.058354914
57675,4,06-17 03:00,예산군,0.055943243
57676,4,06-17 04:00,예산군,0.056369007
57677,4,06-17 05:00,예산군,0.056019835
57678,4,06-17 06:00,예산군,0.057479564
57679,4,06-17 07:00,예산군,0.06041197
57680,4,06-17 08:00,예산군,0.05814492
57681,4,06-17 09:00,예산군,0.059250176
57682,4,06-17 10:00,예산군,0.056272756
57683,4,06-17 11:00,예산군,0.055399626
57684,4,06-17 12:00,예산군,0.057052076
57685,4,06-17 13:00,예산군,0.05803407
57686,4,06-17 14:00,예산군,0.055638734
57687,4,06-17 15:00,예산군,0.058127385
57688,4,06-17 16:00,예산군,0.061013225
57689,4,06-17 17:00,예산군,0.064584024
57690,4,06-17 18:00,예산군,0.06743433
57691,4,06-17 19:00,예산군,0.071324684
57692,4,06-17 20:00,예산군,0.072672315
57693,4,06-17 21:00,예산군,0.06973957
57694,4,06-17 22:00,예산군,0.065608904
57695,4,06-17 23:00,예산군,0.06193694
57696,4,06-18 00:00,예산군,0.056295436
57697,4,06-18 01:00,예산군,0.058495197
57698,4,06-18 02:00,예산군,0.058354914
57699,4,06-18 03:00,예산군,0.055943243
57700,4,06-18 04:00,예산군,0.056369007
57701,4,06-18 05:00,예산군,0.056019835
57702,4,06-18 06:00,예산군,0.057479564
57703,4,06-18 07:00,예산군,0.06041197
57704,4,06-18 08:00,예산군,0.05814492
57705,4,06-18 09:00,예산군,0.059250176
57706,4,06-18 10:00,예산군,0.056272756
57707,4,06-18 11:00,예산군,0.055399626
57708,4,06-18 12:00,예산군,0.057052076
57709,4,06-18 13:00,예산군,0.05803407
57710,4,06-18 14:00,예산군,0.055638734
57711,4,06-18 15:00,예산군,0.058127385
57712,4,06-18 16:00,예산군,0.061013225
57713,4,06-18 17:00,예산군,0.064584024
57714,4,06-18 18:00,예산군,0.06743433
57715,4,06-18 19:00,예산군,0.071324684
57716,4,06-18 20:00,예산군,0.072672315
57717,4,06-18 21:00,예산군,0.06973957
57718,4,06-18 22:00,예산군,0.065608904
57719,4,06-18 23:00,예산군,0.06193694
57720,4,06-19 00:00,예산군,0.056295436
57721,4,06-19 01:00,예산군,0.058495197
57722,4,06-19 02:00,예산군,0.058354914
57723,4,06-19 03:00,예산군,0.055943243
57724,4,06-19 04:00,예산군,0.056369007
57725,4,06-19 05:00,예산군,0.056019835
57726,4,06-19 06:00,예산군,0.057479564
57727,4,06-19 07:00,예산군,0.06041197
57728,4,06-19 08:00,예산군,0.05814492
57729,4,06-19 09:00,예산군,0.059250176
57730,4,06-19 10:00,예산군,0.056272756
57731,4,06-19 11:00,예산군,0.055399626
57732,4,06-19 12:00,예산군,0.057052076
57733,4,06-19 13:00,예산군,0.05803407
57734,4,06-19 14:00,예산군,0.055638734
57735,4,06-19 15:00,예산군,0.058127385
57736,4,06-19 16:00,예산군,0.061013225
57737,4,06-19 17:00,예산군,0.064584024
57738,4,06-19 18:00,예산군,0.06743433
57739,4,06-19 19:00,예산군,0.071324684
57740,4,06-19 20:00,예산군,0.072672315
57741,4,06-19 21:00,예산군,0.06973957
57742,4,06-19 22:00,예산군,0.065608904
57743,4,06-19 23:00,예산군,0.06193694
57744,4,06-22 00:00,예산군,0.057258755
57745,4,06-22 01:00,예산군,0.061712738
57746,4,06-22 02:00,예산군,0.061084107
57747,4,06-22 03:00,예산군,0.058976438
57748,4,06-22 04:00,예산군,0.05877251
57749,4,06-22 05:00,예산군,0.05682034
57750,4,06-22 06:00,예산군,0.05495529
57751,4,06-22 07:00,예산군,0.059354678
57752,4,06-22 08:00,예산군,0.058522996
57753,4,06-22 09:00,예산군,0.057129603
57754,4,06-22 10:00,예산군,0.054678332
57755,4,06-22 11:00,예산군,0.047923367
57756,4,06-22 12:00,예산군,0.04958076
57757,4,06-22 13:00,예산군,0.049551006
57758,4,06-22 14:00,예산군,0.049480353
57759,4,06-22 15:00,예산군,0.04992576
57760,4,06-22 16:00,예산군,0.04825471
57761,4,06-22 17:00,예산군,0.050651327
57762,4,06-22 18:00,예산군,0.053536523
57763,4,06-22 19:00,예산군,0.05885287
57764,4,06-22 20:00,예산군,0.0600091
57765,4,06-22 21:00,예산군,0.063201636
57766,4,06-22 22:00,예산군,0.062027235
57767,4,06-22 23:00,예산군,0.06284563
57768,4,06-23 00:00,예산군,0.057258755
57769,4,06-23 01:00,예산군,0.061712738
57770,4,06-23 02:00,예산군,0.061084107
57771,4,06-23 03:00,예산군,0.058976438
57772,4,06-23 04:00,예산군,0.05877251
57773,4,06-23 05:00,예산군,0.05682034
57774,4,06-23 06:00,예산군,0.05495529
57775,4,06-23 07:00,예산군,0.059354678
57776,4,06-23 08:00,예산군,0.058522996
57777,4,06-23 09:00,예산군,0.057129603
57778,4,06-23 10:00,예산군,0.054678332
57779,4,06-23 11:00,예산군,0.047923367
57780,4,06-23 12:00,예산군,0.04958076
57781,4,06-23 13:00,예산군,0.049551006
57782,4,06-23 14:00,예산군,0.049480353
57783,4,06-23 15:00,예산군,0.04992576
57784,4,06-23 16:00,예산군,0.04825471
57785,4,06-23 17:00,예산군,0.050651327
57786,4,06-23 18:00,예산군,0.053536523
57787,4,06-23 19:00,예산군,0.05885287
57788,4,06-23 20:00,예산군,0.0600091
57789,4,06-23 21:00,예산군,0.063201636
57790,4,06-23 22:00,예산군,0.062027235
57791,4,06-23 23:00,예산군,0.06284563
57792,4,06-24 00:00,예산군,0.057258755
57793,4,06-24 01:00,예산군,0.061712738
57794,4,06-24 02:00,예산군,0.061084107
57795,4,06-24 03:00,예산군,0.058976438
57796,4,06-24 04:00,예산군,0.05877251
57797,4,06-24 05:00,예산군,0.05682034
57798,4,06-24 06:00,예산군,0.05495529
57799,4,06-24 07:00,예산군,0.059354678
57800,4,06-24 08:00,예산군,0.058522996
57801,4,06-24 09:00,예산군,0.057129603
57802,4,06-24 10:00,예산군,0.054678332
57803,4,06-24 11:00,예산군,0.047923367
57804,4,06-24 12:00,예산군,0.04958076
57805,4,06-24 13:00,예산군,0.049551006
57806,4,06-24 14:00,예산군,0.049480353
57807,4,06-24 15:00,예산군,0.04992576
57808,4,06-24 16:00,예산군,0.04825471
57809,4,06-24 17:00,예산군,0.050651327
57810,4,06-24 18:00,예산군,0.053536523
57811,4,06-24 19:00,예산군,0.05885287
57812,4,06-24 20:00,예산군,0.0600091
57813,4,06-24 21:00,예산군,0.063201636
57814,4,06-24 22:00,예산군,0.062027235
57815,4,06-24 23:00,예산군,0.06284563
57816,4,06-27 00:00,예산군,0.04172742
57817,4,06-27 01:00,예산군,0.039962612
57818,4,06-27 02:00,예산군,0.040262315
57819,4,06-27 03:00,예산군,0.03216777
57820,4,06-27 04:00,예산군,0.027883492
57821,4,06-27 05:00,예산군,0.026047256
57822,4,06-27 06:00,예산군,0.024430394
57823,4,06-27 07:00,예산군,0.02235665
57824,4,06-27 08:00,예산군,0.01927906
57825,4,06-27 09:00,예산군,0.02170831
57826,4,06-27 10:00,예산군,0.021916574
57827,4,06-27 11:00,예산군,0.020316066
57828,4,06-27 12:00,예산군,0.021415822
57829,4,06-27 13:00,예산군,0.022015424
57830,4,06-27 14:00,예산군,0.021603193
57831,4,06-27 15:00,예산군,0.025765881
57832,4,06-27 16:00,예산군,0.028017327
57833,4,06-27 17:00,예산군,0.035701588
57834,4,06-27 18:00,예산군,0.038611054
57835,4,06-27 19:00,예산군,0.042434763
57836,4,06-27 20:00,예산군,0.039751507
57837,4,06-27 21:00,예산군,0.038447667
57838,4,06-27 22:00,예산군,0.04128318
57839,4,06-27 23:00,예산군,0.040671136
57840,4,06-28 00:00,예산군,0.04172742
57841,4,06-28 01:00,예산군,0.039962612
57842,4,06-28 02:00,예산군,0.040262315
57843,4,06-28 03:00,예산군,0.03216777
57844,4,06-28 04:00,예산군,0.027883492
57845,4,06-28 05:00,예산군,0.026047256
57846,4,06-28 06:00,예산군,0.024430394
57847,4,06-28 07:00,예산군,0.02235665
57848,4,06-28 08:00,예산군,0.01927906
57849,4,06-28 09:00,예산군,0.02170831
57850,4,06-28 10:00,예산군,0.021916574
57851,4,06-28 11:00,예산군,0.020316066
57852,4,06-28 12:00,예산군,0.021415822
57853,4,06-28 13:00,예산군,0.022015424
57854,4,06-28 14:00,예산군,0.021603193
57855,4,06-28 15:00,예산군,0.025765881
57856,4,06-28 16:00,예산군,0.028017327
57857,4,06-28 17:00,예산군,0.035701588
57858,4,06-28 18:00,예산군,0.038611054
57859,4,06-28 19:00,예산군,0.042434763
57860,4,06-28 20:00,예산군,0.039751507
57861,4,06-28 21:00,예산군,0.038447667
57862,4,06-28 22:00,예산군,0.04128318
57863,4,06-28 23:00,예산군,0.040671136
57864,4,06-29 00:00,예산군,0.04172742
57865,4,06-29 01:00,예산군,0.039962612
57866,4,06-29 02:00,예산군,0.040262315
57867,4,06-29 03:00,예산군,0.03216777
57868,4,06-29 04:00,예산군,0.027883492
57869,4,06-29 05:00,예산군,0.026047256
57870,4,06-29 06:00,예산군,0.024430394
57871,4,06-29 07:00,예산군,0.02235665
57872,4,06-29 08:00,예산군,0.01927906
57873,4,06-29 09:00,예산군,0.02170831
57874,4,06-29 10:00,예산군,0.021916574
57875,4,06-29 11:00,예산군,0.020316066
57876,4,06-29 12:00,예산군,0.021415822
57877,4,06-29 13:00,예산군,0.022015424
57878,4,06-29 14:00,예산군,0.021603193
57879,4,06-29 15:00,예산군,0.025765881
57880,4,06-29 16:00,예산군,0.028017327
57881,4,06-29 17:00,예산군,0.035701588
57882,4,06-29 18:00,예산군,0.038611054
57883,4,06-29 19:00,예산군,0.042434763
57884,4,06-29 20:00,예산군,0.039751507
57885,4,06-29 21:00,예산군,0.038447667
57886,4,06-29 22:00,예산군,0.04128318
57887,4,06-29 23:00,예산군,0.040671136
57888,4,07-02 00:00,예산군,0.055023227
57889,4,07-02 01:00,예산군,0.05852779
57890,4,07-02 02:00,예산군,0.060017873
57891,4,07-02 03:00,예산군,0.06447676
57892,4,07-02 04:00,예산군,0.061855037
57893,4,07-02 05:00,예산군,0.062195368
57894,4,07-02 06:00,예산군,0.06551941
57895,4,07-02 07:00,예산군,0.05903655
57896,4,07-02 08:00,예산군,0.0596128
57897,4,07-02 09:00,예산군,0.058755167
57898,4,07-02 10:00,예산군,0.052184135
57899,4,07-02 11:00,예산군,0.04750169
57900,4,07-02 12:00,예산군,0.04109356
57901,4,07-02 13:00,예산군,0.04351221
57902,4,07-02 14:00,예산군,0.04202448
57903,4,07-02 15:00,예산군,0.046051618
57904,4,07-02 16:00,예산군,0.043979116
57905,4,07-02 17:00,예산군,0.045656186
57906,4,07-02 18:00,예산군,0.0533853
57907,4,07-02 19:00,예산군,0.059288
57908,4,07-02 20:00,예산군,0.058641765
57909,4,07-02 21:00,예산군,0.06063925
57910,4,07-02 22:00,예산군,0.056726485
57911,4,07-02 23:00,예산군,0.05527181
57912,4,07-03 00:00,예산군,0.055023227
57913,4,07-03 01:00,예산군,0.05852779
57914,4,07-03 02:00,예산군,0.060017873
57915,4,07-03 03:00,예산군,0.06447676
57916,4,07-03 04:00,예산군,0.061855037
57917,4,07-03 05:00,예산군,0.062195368
57918,4,07-03 06:00,예산군,0.06551941
57919,4,07-03 07:00,예산군,0.05903655
57920,4,07-03 08:00,예산군,0.0596128
57921,4,07-03 09:00,예산군,0.058755167
57922,4,07-03 10:00,예산군,0.052184135
57923,4,07-03 11:00,예산군,0.04750169
57924,4,07-03 12:00,예산군,0.04109356
57925,4,07-03 13:00,예산군,0.04351221
57926,4,07-03 14:00,예산군,0.04202448
57927,4,07-03 15:00,예산군,0.046051618
57928,4,07-03 16:00,예산군,0.043979116
57929,4,07-03 17:00,예산군,0.045656186
57930,4,07-03 18:00,예산군,0.0533853
57931,4,07-03 19:00,예산군,0.059288
57932,4,07-03 20:00,예산군,0.058641765
57933,4,07-03 21:00,예산군,0.06063925
57934,4,07-03 22:00,예산군,0.056726485
57935,4,07-03 23:00,예산군,0.05527181
57936,4,07-04 00:00,예산군,0.055023227
57937,4,07-04 01:00,예산군,0.05852779
57938,4,07-04 02:00,예산군,0.060017873
57939,4,07-04 03:00,예산군,0.06447676
57940,4,07-04 04:00,예산군,0.061855037
57941,4,07-04 05:00,예산군,0.062195368
57942,4,07-04 06:00,예산군,0.06551941
57943,4,07-04 07:00,예산군,0.05903655
57944,4,07-04 08:00,예산군,0.0596128
57945,4,07-04 09:00,예산군,0.058755167
57946,4,07-04 10:00,예산군,0.052184135
57947,4,07-04 11:00,예산군,0.04750169
57948,4,07-04 12:00,예산군,0.04109356
57949,4,07-04 13:00,예산군,0.04351221
57950,4,07-04 14:00,예산군,0.04202448
57951,4,07-04 15:00,예산군,0.046051618
57952,4,07-04 16:00,예산군,0.043979116
57953,4,07-04 17:00,예산군,0.045656186
57954,4,07-04 18:00,예산군,0.0533853
57955,4,07-04 19:00,예산군,0.059288
57956,4,07-04 20:00,예산군,0.058641765
57957,4,07-04 21:00,예산군,0.06063925
57958,4,07-04 22:00,예산군,0.056726485
57959,4,07-04 23:00,예산군,0.05527181
57960,4,07-07 00:00,예산군,0.061737802
57961,4,07-07 01:00,예산군,0.0630382
57962,4,07-07 02:00,예산군,0.0627556
57963,4,07-07 03:00,예산군,0.06142931
57964,4,07-07 04:00,예산군,0.059712615
57965,4,07-07 05:00,예산군,0.058141254
57966,4,07-07 06:00,예산군,0.05821215
57967,4,07-07 07:00,예산군,0.05640584
57968,4,07-07 08:00,예산군,0.056228817
57969,4,07-07 09:00,예산군,0.054340143
57970,4,07-07 10:00,예산군,0.052691996
57971,4,07-07 11:00,예산군,0.045478813
57972,4,07-07 12:00,예산군,0.045977436
57973,4,07-07 13:00,예산군,0.047102652
57974,4,07-07 14:00,예산군,0.047201328
57975,4,07-07 15:00,예산군,0.04764577
57976,4,07-07 16:00,예산군,0.047697056
57977,4,07-07 17:00,예산군,0.048780534
57978,4,07-07 18:00,예산군,0.056941297
57979,4,07-07 19:00,예산군,0.06124267
57980,4,07-07 20:00,예산군,0.06240152
57981,4,07-07 21:00,예산군,0.0645285
57982,4,07-07 22:00,예산군,0.063393064
57983,4,07-07 23:00,예산군,0.06417252
57984,4,07-08 00:00,예산군,0.061737802
57985,4,07-08 01:00,예산군,0.0630382
57986,4,07-08 02:00,예산군,0.0627556
57987,4,07-08 03:00,예산군,0.06142931
57988,4,07-08 04:00,예산군,0.059712615
57989,4,07-08 05:00,예산군,0.058141254
57990,4,07-08 06:00,예산군,0.05821215
57991,4,07-08 07:00,예산군,0.05640584
57992,4,07-08 08:00,예산군,0.056228817
57993,4,07-08 09:00,예산군,0.054340143
57994,4,07-08 10:00,예산군,0.052691996
57995,4,07-08 11:00,예산군,0.045478813
57996,4,07-08 12:00,예산군,0.045977436
57997,4,07-08 13:00,예산군,0.047102652
57998,4,07-08 14:00,예산군,0.047201328
57999,4,07-08 15:00,예산군,0.04764577
58000,4,07-08 16:00,예산군,0.047697056
58001,4,07-08 17:00,예산군,0.048780534
58002,4,07-08 18:00,예산군,0.056941297
58003,4,07-08 19:00,예산군,0.06124267
58004,4,07-08 20:00,예산군,0.06240152
58005,4,07-08 21:00,예산군,0.0645285
58006,4,07-08 22:00,예산군,0.063393064
58007,4,07-08 23:00,예산군,0.06417252
58008,4,07-09 00:00,예산군,0.061737802
58009,4,07-09 01:00,예산군,0.0630382
58010,4,07-09 02:00,예산군,0.0627556
58011,4,07-09 03:00,예산군,0.06142931
58012,4,07-09 04:00,예산군,0.059712615
58013,4,07-09 05:00,예산군,0.058141254
58014,4,07-09 06:00,예산군,0.05821215
58015,4,07-09 07:00,예산군,0.05640584
58016,4,07-09 08:00,예산군,0.056228817
58017,4,07-09 09:00,예산군,0.054340143
58018,4,07-09 10:00,예산군,0.052691996
58019,4,07-09 11:00,예산군,0.045478813
58020,4,07-09 12:00,예산군,0.045977436
58021,4,07-09 13:00,예산군,0.047102652
58022,4,07-09 14:00,예산군,0.047201328
58023,4,07-09 15:00,예산군,0.04764577
58024,4,07-09 16:00,예산군,0.047697056
58025,4,07-09 17:00,예산군,0.048780534
58026,4,07-09 18:00,예산군,0.056941297
58027,4,07-09 19:00,예산군,0.06124267
58028,4,07-09 20:00,예산군,0.06240152
58029,4,07-09 21:00,예산군,0.0645285
58030,4,07-09 22:00,예산군,0.063393064
58031,4,07-09 23:00,예산군,0.06417252
58032,4,07-12 00:00,예산군,0.054031026
58033,4,07-12 01:00,예산군,0.05189519
58034,4,07-12 02:00,예산군,0.051114663
58035,4,07-12 03:00,예산군,0.049552526
58036,4,07-12 04:00,예산군,0.046707064
58037,4,07-12 05:00,예산군,0.044393778
58038,4,07-12 06:00,예산군,0.048971467
58039,4,07-12 07:00,예산군,0.042664684
58040,4,07-12 08:00,예산군,0.04115556
58041,4,07-12 09:00,예산군,0.037748557
58042,4,07-12 10:00,예산군,0.036853775
58043,4,07-12 11:00,예산군,0.033586565
58044,4,07-12 12:00,예산군,0.032276344
58045,4,07-12 13:00,예산군,0.03300923
58046,4,07-12 14:00,예산군,0.031081403
58047,4,07-12 15:00,예산군,0.03184531
58048,4,07-12 16:00,예산군,0.031224385
58049,4,07-12 17:00,예산군,0.034647223
58050,4,07-12 18:00,예산군,0.04226423
58051,4,07-12 19:00,예산군,0.049243674
58052,4,07-12 20:00,예산군,0.05038942
58053,4,07-12 21:00,예산군,0.05377776
58054,4,07-12 22:00,예산군,0.053003974
58055,4,07-12 23:00,예산군,0.052907787
58056,4,07-13 00:00,예산군,0.054031026
58057,4,07-13 01:00,예산군,0.05189519
58058,4,07-13 02:00,예산군,0.051114663
58059,4,07-13 03:00,예산군,0.049552526
58060,4,07-13 04:00,예산군,0.046707064
58061,4,07-13 05:00,예산군,0.044393778
58062,4,07-13 06:00,예산군,0.048971467
58063,4,07-13 07:00,예산군,0.042664684
58064,4,07-13 08:00,예산군,0.04115556
58065,4,07-13 09:00,예산군,0.037748557
58066,4,07-13 10:00,예산군,0.036853775
58067,4,07-13 11:00,예산군,0.033586565
58068,4,07-13 12:00,예산군,0.032276344
58069,4,07-13 13:00,예산군,0.03300923
58070,4,07-13 14:00,예산군,0.031081403
58071,4,07-13 15:00,예산군,0.03184531
58072,4,07-13 16:00,예산군,0.031224385
58073,4,07-13 17:00,예산군,0.034647223
58074,4,07-13 18:00,예산군,0.04226423
58075,4,07-13 19:00,예산군,0.049243674
58076,4,07-13 20:00,예산군,0.05038942
58077,4,07-13 21:00,예산군,0.05377776
58078,4,07-13 22:00,예산군,0.053003974
58079,4,07-13 23:00,예산군,0.052907787
58080,4,07-14 00:00,예산군,0.054031026
58081,4,07-14 01:00,예산군,0.05189519
58082,4,07-14 02:00,예산군,0.051114663
58083,4,07-14 03:00,예산군,0.049552526
58084,4,07-14 04:00,예산군,0.046707064
58085,4,07-14 05:00,예산군,0.044393778
58086,4,07-14 06:00,예산군,0.048971467
58087,4,07-14 07:00,예산군,0.042664684
58088,4,07-14 08:00,예산군,0.04115556
58089,4,07-14 09:00,예산군,0.037748557
58090,4,07-14 10:00,예산군,0.036853775
58091,4,07-14 11:00,예산군,0.033586565
58092,4,07-14 12:00,예산군,0.032276344
58093,4,07-14 13:00,예산군,0.03300923
58094,4,07-14 14:00,예산군,0.031081403
58095,4,07-14 15:00,예산군,0.03184531
58096,4,07-14 16:00,예산군,0.031224385
58097,4,07-14 17:00,예산군,0.034647223
58098,4,07-14 18:00,예산군,0.04226423
58099,4,07-14 19:00,예산군,0.049243674
58100,4,07-14 20:00,예산군,0.05038942
58101,4,07-14 21:00,예산군,0.05377776
58102,4,07-14 22:00,예산군,0.053003974
58103,4,07-14 23:00,예산군,0.052907787
58104,4,07-17 00:00,예산군,0.05829445
58105,4,07-17 01:00,예산군,0.059652057
58106,4,07-17 02:00,예산군,0.05919712
58107,4,07-17 03:00,예산군,0.057820145
58108,4,07-17 04:00,예산군,0.055350702
58109,4,07-17 05:00,예산군,0.055511083
58110,4,07-17 06:00,예산군,0.057717253
58111,4,07-17 07:00,예산군,0.05436389
58112,4,07-17 08:00,예산군,0.053842556
58113,4,07-17 09:00,예산군,0.050926626
58114,4,07-17 10:00,예산군,0.049625613
58115,4,07-17 11:00,예산군,0.046318147
58116,4,07-17 12:00,예산군,0.04336551
58117,4,07-17 13:00,예산군,0.04280947
58118,4,07-17 14:00,예산군,0.041125324
58119,4,07-17 15:00,예산군,0.040626276
58120,4,07-17 16:00,예산군,0.044354334
58121,4,07-17 17:00,예산군,0.046947632
58122,4,07-17 18:00,예산군,0.052085537
58123,4,07-17 19:00,예산군,0.0593037
58124,4,07-17 20:00,예산군,0.059009124
58125,4,07-17 21:00,예산군,0.05796507
58126,4,07-17 22:00,예산군,0.05918489
58127,4,07-17 23:00,예산군,0.059347555
58128,4,07-18 00:00,예산군,0.05829445
58129,4,07-18 01:00,예산군,0.059652057
58130,4,07-18 02:00,예산군,0.05919712
58131,4,07-18 03:00,예산군,0.057820145
58132,4,07-18 04:00,예산군,0.055350702
58133,4,07-18 05:00,예산군,0.055511083
58134,4,07-18 06:00,예산군,0.057717253
58135,4,07-18 07:00,예산군,0.05436389
58136,4,07-18 08:00,예산군,0.053842556
58137,4,07-18 09:00,예산군,0.050926626
58138,4,07-18 10:00,예산군,0.049625613
58139,4,07-18 11:00,예산군,0.046318147
58140,4,07-18 12:00,예산군,0.04336551
58141,4,07-18 13:00,예산군,0.04280947
58142,4,07-18 14:00,예산군,0.041125324
58143,4,07-18 15:00,예산군,0.040626276
58144,4,07-18 16:00,예산군,0.044354334
58145,4,07-18 17:00,예산군,0.046947632
58146,4,07-18 18:00,예산군,0.052085537
58147,4,07-18 19:00,예산군,0.0593037
58148,4,07-18 20:00,예산군,0.059009124
58149,4,07-18 21:00,예산군,0.05796507
58150,4,07-18 22:00,예산군,0.05918489
58151,4,07-18 23:00,예산군,0.059347555
58152,4,07-19 00:00,예산군,0.05829445
58153,4,07-19 01:00,예산군,0.059652057
58154,4,07-19 02:00,예산군,0.05919712
58155,4,07-19 03:00,예산군,0.057820145
58156,4,07-19 04:00,예산군,0.055350702
58157,4,07-19 05:00,예산군,0.055511083
58158,4,07-19 06:00,예산군,0.057717253
58159,4,07-19 07:00,예산군,0.05436389
58160,4,07-19 08:00,예산군,0.053842556
58161,4,07-19 09:00,예산군,0.050926626
58162,4,07-19 10:00,예산군,0.049625613
58163,4,07-19 11:00,예산군,0.046318147
58164,4,07-19 12:00,예산군,0.04336551
58165,4,07-19 13:00,예산군,0.04280947
58166,4,07-19 14:00,예산군,0.041125324
58167,4,07-19 15:00,예산군,0.040626276
58168,4,07-19 16:00,예산군,0.044354334
58169,4,07-19 17:00,예산군,0.046947632
58170,4,07-19 18:00,예산군,0.052085537
58171,4,07-19 19:00,예산군,0.0593037
58172,4,07-19 20:00,예산군,0.059009124
58173,4,07-19 21:00,예산군,0.05796507
58174,4,07-19 22:00,예산군,0.05918489
58175,4,07-19 23:00,예산군,0.059347555
58176,4,07-22 00:00,예산군,0.0601399
58177,4,07-22 01:00,예산군,0.06054453
58178,4,07-22 02:00,예산군,0.060850166
58179,4,07-22 03:00,예산군,0.059659988
58180,4,07-22 04:00,예산군,0.05284822
58181,4,07-22 05:00,예산군,0.049638417
58182,4,07-22 06:00,예산군,0.049046233
58183,4,07-22 07:00,예산군,0.04310986
58184,4,07-22 08:00,예산군,0.04365193
58185,4,07-22 09:00,예산군,0.04475862
58186,4,07-22 10:00,예산군,0.044404205
58187,4,07-22 11:00,예산군,0.043202132
58188,4,07-22 12:00,예산군,0.04318527
58189,4,07-22 13:00,예산군,0.043980725
58190,4,07-22 14:00,예산군,0.04141752
58191,4,07-22 15:00,예산군,0.04679624
58192,4,07-22 16:00,예산군,0.049017653
58193,4,07-22 17:00,예산군,0.049158446
58194,4,07-22 18:00,예산군,0.052674126
58195,4,07-22 19:00,예산군,0.060813665
58196,4,07-22 20:00,예산군,0.06338851
58197,4,07-22 21:00,예산군,0.06521387
58198,4,07-22 22:00,예산군,0.060378056
58199,4,07-22 23:00,예산군,0.06087277
58200,4,07-23 00:00,예산군,0.0601399
58201,4,07-23 01:00,예산군,0.06054453
58202,4,07-23 02:00,예산군,0.060850166
58203,4,07-23 03:00,예산군,0.059659988
58204,4,07-23 04:00,예산군,0.05284822
58205,4,07-23 05:00,예산군,0.049638417
58206,4,07-23 06:00,예산군,0.049046233
58207,4,07-23 07:00,예산군,0.04310986
58208,4,07-23 08:00,예산군,0.04365193
58209,4,07-23 09:00,예산군,0.04475862
58210,4,07-23 10:00,예산군,0.044404205
58211,4,07-23 11:00,예산군,0.043202132
58212,4,07-23 12:00,예산군,0.04318527
58213,4,07-23 13:00,예산군,0.043980725
58214,4,07-23 14:00,예산군,0.04141752
58215,4,07-23 15:00,예산군,0.04679624
58216,4,07-23 16:00,예산군,0.049017653
58217,4,07-23 17:00,예산군,0.049158446
58218,4,07-23 18:00,예산군,0.052674126
58219,4,07-23 19:00,예산군,0.060813665
58220,4,07-23 20:00,예산군,0.06338851
58221,4,07-23 21:00,예산군,0.06521387
58222,4,07-23 22:00,예산군,0.060378056
58223,4,07-23 23:00,예산군,0.06087277
58224,4,07-24 00:00,예산군,0.0601399
58225,4,07-24 01:00,예산군,0.06054453
58226,4,07-24 02:00,예산군,0.060850166
58227,4,07-24 03:00,예산군,0.059659988
58228,4,07-24 04:00,예산군,0.05284822
58229,4,07-24 05:00,예산군,0.049638417
58230,4,07-24 06:00,예산군,0.049046233
58231,4,07-24 07:00,예산군,0.04310986
58232,4,07-24 08:00,예산군,0.04365193
58233,4,07-24 09:00,예산군,0.04475862
58234,4,07-24 10:00,예산군,0.044404205
58235,4,07-24 11:00,예산군,0.043202132
58236,4,07-24 12:00,예산군,0.04318527
58237,4,07-24 13:00,예산군,0.043980725
58238,4,07-24 14:00,예산군,0.04141752
58239,4,07-24 15:00,예산군,0.04679624
58240,4,07-24 16:00,예산군,0.049017653
58241,4,07-24 17:00,예산군,0.049158446
58242,4,07-24 18:00,예산군,0.052674126
58243,4,07-24 19:00,예산군,0.060813665
58244,4,07-24 20:00,예산군,0.06338851
58245,4,07-24 21:00,예산군,0.06521387
58246,4,07-24 22:00,예산군,0.060378056
58247,4,07-24 23:00,예산군,0.06087277
58248,4,07-27 00:00,예산군,0.05273757
58249,4,07-27 01:00,예산군,0.05240949
58250,4,07-27 02:00,예산군,0.052712776
58251,4,07-27 03:00,예산군,0.05153173
58252,4,07-27 04:00,예산군,0.048379146
58253,4,07-27 05:00,예산군,0.04417162
58254,4,07-27 06:00,예산군,0.050125364
58255,4,07-27 07:00,예산군,0.04266081
58256,4,07-27 08:00,예산군,0.041861974
58257,4,07-27 09:00,예산군,0.040676318
58258,4,07-27 10:00,예산군,0.0402577
58259,4,07-27 11:00,예산군,0.038185958
58260,4,07-27 12:00,예산군,0.03854567
58261,4,07-27 13:00,예산군,0.037572984
58262,4,07-27 14:00,예산군,0.035636626
